Repository,Namespace,Cyclic Dependency,Unstable Dependency,Ambiguous Interface,God Component,Feature Concentration,Scattered Functionality,Dense Structure,Total Architecture Smells
OrchardCMS_Brochard,OrchardCore.Layers.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Liquid.Ast,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Liquid,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Liquid.Drivers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Liquid.Filters,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Liquid.Handlers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Liquid.Indexing,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Liquid.Models,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Liquid.Services,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Liquid.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists.AdminNodes,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists.Drivers,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Lists.Feeds,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists.GraphQL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists.Helpers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists.Indexes,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists.Liquid,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists.Models,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists.RemotePublishing,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists.Services,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lists.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,Microsoft.AspNetCore.Mvc.Localization,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,Microsoft.Extensions.Localization,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Localization.PortableObject,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Localization.Drivers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Localization.GraphQL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Localization.Models,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Localization.Services,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Localization.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Logging,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lucene,8.0,1.0,0.0,0.0,1.0,0.0,0,10.0
OrchardCMS_Brochard,OrchardCore.Lucene.Indexing,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lucene.QueryProviders,1.0,1.0,0.0,0.0,1.0,0.0,0,3.0
OrchardCMS_Brochard,OrchardCore.Lucene.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lucene.Deployment,1.0,0.0,0.0,0.0,1.0,0.0,0,2.0
OrchardCMS_Brochard,OrchardCore.Lucene.Drivers,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Queries.Lucene.GraphQL.Queries,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Lucene.GraphQL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lucene.Handlers,1.0,1.0,0.0,0.0,0.0,0.0,0,2.0
OrchardCMS_Brochard,OrchardCore.Lucene.Recipes,1.0,1.0,0.0,0.0,0.0,0.0,0,2.0
OrchardCMS_Brochard,OrchardCore.Lucene.Services,2.0,1.0,0.0,0.0,0.0,0.0,0,3.0
OrchardCMS_Brochard,OrchardCore.Lucene.Settings,2.0,1.0,0.0,0.0,0.0,0.0,0,3.0
OrchardCMS_Brochard,OrchardCore.Indexing.Settings,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Lucene.ViewModels,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Markdown.Drivers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Markdown.Fields,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Markdown.Filters,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Markdown.GraphQL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Markdown.Handlers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Markdown.Indexing,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Markdown.Media,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Markdown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Markdown.Models,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Markdown.RemotePublishing,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Markdown.Settings,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Markdown.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media,3.0,0.0,0.0,0.0,2.0,0.0,0,5.0
OrchardCMS_Brochard,OrchardCore.Media.Azure,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.Core,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.Models,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.Deployment,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.Drivers,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Media.Fields,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.Filters,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.GraphQL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.Handlers,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Media.Processing,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.Recipes,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.RemotePublishing,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.Services,3.0,1.0,0.0,0.0,1.0,0.0,0,5.0
OrchardCMS_Brochard,OrchardCore.Media.Settings,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.TagHelpers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Media.ViewModels,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Menu.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Menu.Drivers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Menu.GraphQL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Menu.Handlers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Menu,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Menu.Models,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Menu.TagHelpers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Menu.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.MetaWeblog,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Microsoft.Authentication,2.0,1.0,0.0,0.0,0.0,0.0,0,3.0
OrchardCMS_Brochard,OrchardCore.Microsoft.Authentication.Configuration,1.0,1.0,0.0,0.0,0.0,0.0,0,2.0
OrchardCMS_Brochard,OrchardCore.Microsoft.Authentication.Drivers,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Microsoft.Authentication.Recipes,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Microsoft.Authentication.Services,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Microsoft.Authentication.Settings,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Microsoft.Authentication.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.MiniProfiler,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Mvc,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Mvc.FileProviders,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Mvc.LocationExpander,1.0,1.0,0.0,0.0,0.0,0.0,0,2.0
OrchardCMS_Brochard,OrchardCore.Mvc.RazorPages,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,Microsoft.AspNetCore.Mvc.ApplicationModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Mvc.Utilities,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Mvc.Core.Utilities,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,HelloWorld.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Mvc.HelloWorld,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Mvc.Web,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Navigation,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.OpenId.EntityFrameworkCore.Services,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.OpenId.Abstractions.Descriptors,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.Abstractions.Managers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.Abstractions.Stores,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId,1.0,0.0,0.0,0.0,2.0,0.0,0,3.0
OrchardCMS_Brochard,OrchardCore.OpenId.Services.Managers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.YesSql.Indexes,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.OpenId.YesSql.Migrations,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.YesSql.Models,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.YesSql.Stores,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.EntityFrameworkCore,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.Configuration,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.Controllers,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.OpenId.Drivers,1.0,1.0,0.0,0.0,0.0,0.0,0,2.0
OrchardCMS_Brochard,OrchardCore.OpenId.Filters,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.Handlers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.Recipes,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.Services,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.OpenId.Settings,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.Tasks,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.Validators,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.OpenId.ViewModels,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Queries,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Queries.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Queries.Deployment,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Queries.Drivers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Queries.Liquid,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Queries.Recipes,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Queries.Services,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Queries.Sql,1.0,1.0,0.0,0.0,0.0,0.0,0,2.0
OrchardCMS_Brochard,OrchardCore.Queries.Sql.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Queries.Sql.Drivers,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Queries.Sql.GraphQL.Queries,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Queries.Sql.GraphQL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Queries.Sql.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Queries.ViewModels,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha.ActionFilters.Detection,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha.ActionFilters,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha.Configuration,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha.Core,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha.Services,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha.TagHelpers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha.Drivers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha.Forms,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha.Users.Handlers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReCaptcha.Workflows,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Recipes.Events,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Recipes.Models,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Recipes,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Recipes.Services,1.0,1.0,0.0,0.0,1.0,0.0,0,3.0
OrchardCMS_Brochard,OrchardCore.Recipes.Commands,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Recipes.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Recipes.RecipeSteps,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Recipes.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ResourceManagement,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ResourceManagement.TagHelpers,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Resources,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ResponseCompression,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReverseProxy,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReverseProxy.Drivers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReverseProxy.Services,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReverseProxy.Settings,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.ReverseProxy.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Roles,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Roles.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Roles.Deployment,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Roles.Models,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Roles.Recipes,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Roles.Services,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Roles.ViewComponents,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Roles.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Scripting.JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Scripting.Providers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Settings.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Settings.Deployment,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Settings.Drivers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Settings.Recipes,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Settings.Services,1.0,1.0,0.0,0.0,0.0,0.0,0,2.0
OrchardCMS_Brochard,OrchardCore.Settings.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Setup.Events,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Setup.Services,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Setup,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Setup.Annotations,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Setup.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Setup.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Taxonomies.Controllers,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Taxonomies.Drivers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Taxonomies.Fields,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Taxonomies.GraphQL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Taxonomies.Indexing,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Taxonomies.Liquid,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Taxonomies,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Taxonomies.Models,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Taxonomies.Settings,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Taxonomies.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Cms.Module.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Cms.Module.Drivers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Cms.Module.Handlers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Cms.Module,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Cms.Module.Models,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Cms.Module.Settings,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Cms.Module.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Cms.Web,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,Module1.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Mvc.Module,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Mvc.Web,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Deployment,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Templates.Models,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Recipes,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.Services,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Templates.Settings,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Templates.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Tenants,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Tenants.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Tenants.Services,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Tenants.ViewModels,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Tenants.Workflows.Activities,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Tenants.Workflows.Drivers,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0
OrchardCMS_Brochard,OrchardCore.Tenants.Workflows,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Tenants.Workflows.ViewModels,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Themes,4.0,0.0,0.0,0.0,0.0,0.0,0,4.0
OrchardCMS_Brochard,OrchardCore.Themes.Controllers,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
OrchardCMS_Brochard,OrchardCore.Themes.Deployment,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0
