Project Name,Package Name,Cyclic Dependency,Unstable Dependency,Ambiguous Interface,God Component,Feature Concentration,Scattered Functionality,Dense Structure,Total Architecture Smells
nativelibs4java_BridJ,org.bridj.cpp.mfc,0,0,0,0,1,0,0,1
nativelibs4java_BridJ,org.bridj.cpp.std,4,0,0,0,0,0,0,4
nativelibs4java_BridJ,org.bridj.demangling,4,0,0,0,0,1,0,5
nativelibs4java_BridJ,org.bridj.dyncall,0,0,0,0,0,0,0,0
nativelibs4java_BridJ,org.bridj.func,0,0,0,0,0,0,0,0
nativelibs4java_BridJ,org.bridj.jawt,1,1,0,0,1,0,0,3
nativelibs4java_BridJ,org.bridj.objc,2,0,0,0,0,0,0,2
nativelibs4java_BridJ,org.bridj.util,7,1,0,0,1,0,0,9
nativelibs4java_BridJ,org.bridj.examples,0,0,0,0,0,0,0,0
naver_ngrinder,liquibase.database.core,0,0,0,0,0,0,1,1
naver_ngrinder,org.hibernate.dialect,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.agent.controller,0,0,0,0,1,0,1,2
naver_ngrinder,org.ngrinder.agent.model,1,0,0,0,0,0,1,2
naver_ngrinder,org.ngrinder.agent.repository,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.agent.service,7,1,0,0,0,0,1,9
naver_ngrinder,org.ngrinder.agent.store,1,0,0,0,0,0,1,2
naver_ngrinder,org.ngrinder.common.constant,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.common.controller,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.common.model,3,0,0,0,0,0,1,4
naver_ngrinder,org.ngrinder.common.service,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.common.util,19,1,0,1,1,0,1,23
naver_ngrinder,org.ngrinder.home.controller,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.home.model,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.home.service,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.config,31,1,0,0,1,0,1,34
naver_ngrinder,org.ngrinder.infra.hazelcast,3,1,0,0,0,0,1,5
naver_ngrinder,org.ngrinder.infra.hazelcast.task,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.hazelcast.topic.listener,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.hazelcast.topic.message,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.hazelcast.topic.subscriber,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.init,4,0,0,0,1,0,1,6
naver_ngrinder,org.ngrinder.infra.interceptor,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.logger,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.plugin.extension,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.plugin,3,1,0,0,0,0,1,5
naver_ngrinder,org.ngrinder.infra.report,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.schedule,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.servlet,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.spring,6,0,0,0,1,0,1,8
naver_ngrinder,org.ngrinder.infra.spring.listener,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.infra.transaction,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.operation.cotroller,0,0,0,0,1,0,1,2
naver_ngrinder,org.ngrinder.operation.service,0,1,0,0,0,0,1,2
naver_ngrinder,org.ngrinder.packages,1,0,0,0,0,0,1,2
naver_ngrinder,org.ngrinder.region.model,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.region.service,1,0,0,0,0,0,1,2
naver_ngrinder,org.ngrinder.script.controller,0,0,0,0,1,0,1,2
naver_ngrinder,org.ngrinder.script.handler,2,1,0,0,0,0,1,4
naver_ngrinder,org.ngrinder.script.model,1,0,0,0,0,0,1,2
naver_ngrinder,org.ngrinder.script.repository,6,1,0,0,0,0,1,8
naver_ngrinder,org.ngrinder.script.service,6,1,0,0,0,0,1,8
naver_ngrinder,org.ngrinder.security,7,0,0,0,0,0,1,8
naver_ngrinder,org.ngrinder.starter,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.user.controller,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.user.repository,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.user.service,23,1,0,0,0,0,1,25
naver_ngrinder,org.springframework.security.crypto.password,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder,0,0,0,0,1,0,1,2
naver_ngrinder,org.ngrinder.operation,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.user.model,0,0,0,0,0,0,1,1
naver_ngrinder,net.grinder,19,1,0,0,0,0,1,21
naver_ngrinder,net.grinder.communication,0,0,0,0,0,0,1,1
naver_ngrinder,net.grinder.console.communication,1,0,0,0,0,0,1,2
naver_ngrinder,net.grinder.console,0,1,0,0,0,0,1,2
naver_ngrinder,net.grinder.console.model,0,0,0,0,1,0,1,2
naver_ngrinder,net.grinder.engine.agent,5,0,0,0,1,0,1,7
naver_ngrinder,net.grinder.engine.common,0,0,0,0,0,0,1,1
naver_ngrinder,net.grinder.engine.communication,3,0,0,0,0,0,1,4
naver_ngrinder,net.grinder.engine.console,0,0,0,0,0,0,1,1
naver_ngrinder,net.grinder.engine.controller,0,0,0,0,0,0,1,1
naver_ngrinder,net.grinder.lang,1,0,0,0,0,0,1,2
naver_ngrinder,net.grinder.lang.groovy,0,0,0,0,0,0,1,1
naver_ngrinder,net.grinder.lang.jython,0,0,0,0,0,0,1,1
naver_ngrinder,net.grinder.message.console,0,0,0,0,0,0,1,1
naver_ngrinder,net.grinder.util,18,1,0,0,1,0,1,21
naver_ngrinder,org.ngrinder.common.constants,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.common.exception,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.extension,1,1,0,0,1,0,1,4
naver_ngrinder,org.ngrinder.infra,8,0,0,0,1,0,1,10
naver_ngrinder,org.ngrinder.model,4,1,0,0,1,0,1,7
naver_ngrinder,org.ngrinder.monitor.agent,3,1,0,0,0,0,1,5
naver_ngrinder,org.ngrinder.monitor.collector,6,0,0,0,0,0,1,7
naver_ngrinder,org.ngrinder.monitor.controller.model,1,0,0,0,0,0,1,2
naver_ngrinder,org.ngrinder.monitor.domain,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.monitor,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.monitor.mxbean.core,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.monitor.mxbean,1,1,0,0,0,0,1,3
naver_ngrinder,org.ngrinder.monitor.share.domain,3,0,0,0,0,0,1,4
naver_ngrinder,org.ngrinder.service,0,0,0,0,1,0,1,2
naver_ngrinder,net.grinder.engine.process,0,0,0,0,0,0,1,1
naver_ngrinder,net.grinder.script,0,0,0,0,0,0,1,1
naver_ngrinder,net.grinder.scriptengine.exception,0,0,0,0,0,0,1,1
naver_ngrinder,net.grinder.scriptengine.groovy,0,0,0,0,1,0,1,2
naver_ngrinder,net.grinder.scriptengine.groovy.junit,0,0,0,0,1,0,1,2
naver_ngrinder,net.grinder.scriptengine.jython,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.dns,0,0,0,0,1,0,1,2
naver_ngrinder,org.ngrinder.recorder,0,0,0,0,0,0,1,1
naver_ngrinder,org.ngrinder.sm,0,0,0,0,0,0,1,1
naver_volley-extensions,com.navercorp.volleyextensions.cache.disk,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.cache.universalimageloader.disc,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.cache.universalimageloader.disc.impl,0,0,0,0,1,0,0,1
naver_volley-extensions,com.navercorp.volleyextensions.cache.universalimageloader.disc.naming,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.cache.universalimageloader.memory.impl,0,0,0,0,1,0,0,1
naver_volley-extensions,com.navercorp.volleyextensions.cache.universalimageloader.memory,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.util,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.request,0,0,0,0,1,0,0,1
naver_volley-extensions,com.navercorp.volleyextensions.mock,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.robolectric,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.view,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.builder,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.volleyer,1,1,0,0,1,0,0,3
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.exception,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.factory,1,1,0,0,1,0,0,3
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.http,1,1,0,0,1,0,0,3
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.multipart,1,0,0,0,0,0,0,1
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.multipart.stack,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.request.creator,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.request.executor,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.request,0,0,0,0,0,0,0,0
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.response.parser,0,0,0,0,1,0,0,1
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.util,0,0,0,0,1,0,0,1
naver_volley-extensions,com.navercorp.volleyextensions.volleyer.mock,0,0,0,0,0,0,0,0
needle4j_needle4j,org.needle4j.common,0,0,0,0,1,0,0,1
needle4j_needle4j,org.needle4j.configuration,9,1,0,0,1,0,0,11
needle4j_needle4j,org.needle4j.db.configuration,0,0,0,0,1,0,0,1
needle4j_needle4j,org.needle4j.db,14,1,0,0,1,0,0,16
needle4j_needle4j,org.needle4j.db.operation,2,0,0,0,1,0,0,3
needle4j_needle4j,org.needle4j.db.operation.h2,0,0,0,0,0,0,0,0
needle4j_needle4j,org.needle4j.db.operation.hsql,1,0,0,0,0,0,0,1
needle4j_needle4j,org.needle4j.db.transaction,0,0,0,0,0,0,0,0
needle4j_needle4j,org.needle4j.injection,9,0,0,1,1,0,0,11
needle4j_needle4j,org.needle4j.junit,1,0,0,0,1,0,0,2
needle4j_needle4j,org.needle4j.mock,5,0,0,0,1,0,0,6
needle4j_needle4j,org.needle4j,3,1,0,0,1,0,0,5
needle4j_needle4j,org.needle4j.postconstruct,0,0,0,0,1,0,0,1
needle4j_needle4j,org.needle4j.predicate,0,0,0,0,0,0,0,0
needle4j_needle4j,org.needle4j.processor,0,0,0,0,0,0,0,0
needle4j_needle4j,org.needle4j.reflection,10,1,0,0,0,0,0,11
needle4j_needle4j,org.needle4j.injection.cdi.instance,0,0,0,0,1,0,0,1
needle4j_needle4j,org.needle4j.injection.constuctor,2,0,0,0,0,0,0,2
needle4j_needle4j,org.needle4j.injection.inheritance,0,0,0,0,1,0,0,1
needle4j_needle4j,org.needle4j.injection.method,0,0,0,0,0,0,0,0
needle4j_needle4j,org.needle4j.junit.builder,0,0,0,0,1,0,0,1
needle4j_needle4j,org.needle4j.postconstruct.injection,0,0,0,0,0,0,0,0
neo4j-contrib_cypher-dsl,org.neo4j.cypherdsl,2,0,0,0,0,4,0,6
neo4j-contrib_cypher-dsl,org.neo4j.cypherdsl.expression,0,0,0,0,1,3,0,4
neo4j-contrib_cypher-dsl,org.neo4j.cypherdsl.grammar,1,0,0,0,0,3,0,4
neo4j-contrib_cypher-dsl,org.neo4j.cypherdsl.query,2,1,0,0,0,3,0,6
neo4j-contrib_cypher-dsl,org.neo4j.cypherdsl.query.clause,2,1,0,0,0,0,0,3
neo4j-contrib_cypher-dsl,org.neo4j.cypherdsl.query.neo4j,0,0,0,0,0,0,0,0
neo4j-contrib_cypher-dsl,org.neo4j.cypherdsl.querydsl,0,0,0,0,1,0,0,1
neo4j-contrib_cypher-dsl,org.neo4j.cypherdsl.result,0,0,0,0,0,0,0,0
neo4j-contrib_graph-collections,org.neo4j.collections.btree,0,0,0,0,1,0,0,1
neo4j-contrib_graph-collections,org.neo4j.collections,0,0,0,0,0,0,0,0
neo4j-contrib_graph-collections,org.neo4j.collections.graphdb,1,1,0,1,1,0,0,4
neo4j-contrib_graph-collections,org.neo4j.collections.graphdb.impl,1,0,0,1,1,0,0,3
neo4j-contrib_graph-collections,org.neo4j.collections.graphdb.traversal,0,0,0,0,0,0,0,0
neo4j-contrib_graph-collections,org.neo4j.collections.graphdb.traversal.impl,0,0,0,0,0,0,0,0
neo4j-contrib_graph-collections,org.neo4j.collections.indexedrelationship,0,0,0,0,1,0,0,1
neo4j-contrib_graph-collections,org.neo4j.collections.indexprovider,0,0,0,0,1,0,0,1
neo4j-contrib_graph-collections,org.neo4j.collections.list,0,0,0,0,1,0,0,1
neo4j-contrib_graph-collections,org.neo4j.collections.radixtree,0,0,0,0,0,0,0,0
neo4j-contrib_graph-collections,org.neo4j.collections.rtree,0,0,0,0,1,0,0,1
neo4j-contrib_graph-collections,org.neo4j.collections.rtree.filter,0,0,0,0,1,0,0,1
neo4j-contrib_graph-collections,org.neo4j.collections.sortedtree,0,0,0,0,1,0,0,1
neo4j-contrib_graph-collections,org.neo4j.collections.timeline,0,0,0,0,0,0,0,0
neo4j-contrib_graph-collections,org.neo4j.collections.treemap,0,0,0,0,0,0,0,0
neo4j-contrib_graph-collections,org.neo4j.kernel.impl.transaction,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,(default package),0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.compiler,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.config,8,1,0,0,0,4,0,13
neo4j_neo4j-ogm,org.neo4j.ogm.driver,0,0,0,0,1,2,0,3
neo4j_neo4j-ogm,org.neo4j.ogm.exception,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.model,0,0,0,0,1,6,0,7
neo4j_neo4j-ogm,org.neo4j.ogm.request,0,0,0,0,1,5,0,6
neo4j_neo4j-ogm,org.neo4j.ogm.response,0,0,0,0,0,1,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.response.model,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.result.adapter,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.spi,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.support,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.transaction,0,0,0,0,0,4,0,4
neo4j_neo4j-ogm,org.neo4j.ogm.types.adapter,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.types.spatial,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.types,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.bolt.driver,3,0,0,0,1,1,0,5
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.bolt.request,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.bolt.response,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.bolt.transaction,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.bolt.types.adapter,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.bolt.types,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.annotation,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.annotation.typeconversion,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.autoindex,4,0,0,0,1,0,0,5
neo4j_neo4j-ogm,org.neo4j.ogm.context,5,1,0,1,1,9,0,17
neo4j_neo4j-ogm,org.neo4j.ogm.cypher,7,1,0,0,0,6,0,14
neo4j_neo4j-ogm,org.neo4j.ogm.cypher.compiler.builders.node,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.cypher.compiler.builders.statement,0,0,0,0,1,1,0,2
neo4j_neo4j-ogm,org.neo4j.ogm.cypher.compiler,0,0,0,0,1,3,0,4
neo4j_neo4j-ogm,org.neo4j.ogm.cypher.function,0,0,0,0,1,1,0,2
neo4j_neo4j-ogm,org.neo4j.ogm.cypher.query,0,0,0,0,1,5,0,6
neo4j_neo4j-ogm,org.neo4j.ogm.exception.core,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.id,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.metadata,15,1,0,1,1,6,0,24
neo4j_neo4j-ogm,org.neo4j.ogm.metadata.reflect,3,0,0,1,1,0,0,5
neo4j_neo4j-ogm,org.neo4j.ogm.metadata.schema,0,1,0,0,1,0,0,2
neo4j_neo4j-ogm,org.neo4j.ogm.session.delegates,0,0,0,0,1,6,0,7
neo4j_neo4j-ogm,org.neo4j.ogm.session,19,1,0,0,1,19,0,40
neo4j_neo4j-ogm,org.neo4j.ogm.session.event,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.session.request,6,1,0,0,1,1,0,9
neo4j_neo4j-ogm,org.neo4j.ogm.session.request.strategy,0,0,0,0,1,4,0,5
neo4j_neo4j-ogm,org.neo4j.ogm.session.request.strategy.impl,0,0,0,0,1,5,0,6
neo4j_neo4j-ogm,org.neo4j.ogm.session.transaction,0,0,0,0,0,1,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.session.transaction.support,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.typeconversion,5,1,0,1,1,1,0,9
neo4j_neo4j-ogm,org.neo4j.ogm.utils,3,1,0,0,0,0,0,4
neo4j_neo4j-ogm,org.neo4j.ogm.metadata.schema.generics,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.metadata.schema.inheritance,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.metadata.schema.simple,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.embedded.driver,2,0,0,0,0,1,0,3
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.embedded.extension,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.embedded.request,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.embedded.response,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.embedded.transaction,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.embedded.types.adapter,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.embedded.types,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.http.driver,5,0,0,0,0,0,0,5
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.http.request,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.http.response,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.drivers.http.transaction,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm,0,0,0,0,0,1,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.annotations.ids,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.annotations,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.autoindex,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.autoindex.invalid,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.autoindex.valid,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.bike,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.blog,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.canonical,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.canonical.hierarchies,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.cineasts.annotated,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.cineasts.minimum,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.cineasts.partial,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.cineasts.plain,0,0,1,0,0,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.companies.annotated,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.companies.partial,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.concurrency,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.convertible.bytes,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.convertible.date,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.convertible.enums,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.convertible.numbers,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.convertible.parametrized,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.drink,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.education,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.election,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.entityMapping,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.entityMapping.iterables,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.filesystem,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.food.converter,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.food.entities.notScanned,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.food.entities.scanned,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.forum.activity,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.forum,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.friendships,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.generic_hierarchy,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.generic_hierarchy.relationship,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.gh368,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.gh385,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.gh492,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.gh576,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.gh609,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.gh619.base,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.gh619.model,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.gh640,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.gh641,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.gh656,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.hierarchy.conflicting,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.hierarchy.domain.annotated,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.hierarchy.domain.custom_id,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.hierarchy.domain.people,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.hierarchy.domain.plain,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.hierarchy.domain.trans,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.hierarchy.dualRelation,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.hierarchy.relations,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.ingredients,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.invalid.ids,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.knowledge,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.linkedlist,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.locking,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.lockinginvalid,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.mappings,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.meetup,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.music,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.nested,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.pets,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.pizza,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.policy,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.postload,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.properties,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.props,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.restaurant,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.satellites,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.simple,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.simpleNetwork.abstractions,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.simpleNetwork.classes,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.simpleNetwork.interfaces,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.social,0,0,0,0,1,0,0,1
neo4j_neo4j-ogm,org.neo4j.ogm.domain.spies,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.travel,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.tree,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.typed_relationships,0,0,0,0,0,0,0,0
neo4j_neo4j-ogm,org.neo4j.ogm.domain.types,0,0,0,0,0,0,0,0
